like_num,author_name,content,post_time,url
0,银尘心,黄皮肤标配是黑色，他们都皮肤很白，浅色头发衬不出五官的立体，黑色头发对比就明显多了，脸和头皮的分界明显一些更好看，,2021-11-13 19:53:44,http://www.toutiao.com/a7029627438833353248/
0,谢春秋860,只要质量达标，那就支持国产,2021-11-13 09:05:10,http://www.toutiao.com/a1716229829213195/
0,鬼看鬼都是鬼,东南亚和印度生产的，过来算纯进口，真心不如国产[大笑],2021-11-13 08:46:06,http://www.toutiao.com/a1716229829213195/
0,一丝不苟风声3C,国产车保护政策到期，明年进口车系可以独资运营了，无论价格质量孰优孰劣明年开战。,2021-11-13 08:33:21,http://www.toutiao.com/a1716229829213195/
0,雄风漫步,保时捷和雷克萨斯这两家车企很聪明，离开了中国，中国还用这车吗？都想获得更高的利益。,2021-11-13 08:33:55,http://www.toutiao.com/a1716229829213195/
0,边界状态,国产在崛起，日韩退出中国市场倒计时,2021-11-13 08:27:09,http://www.toutiao.com/a1716229829213195/
0,wangtj86,加油，国货之光,2021-11-13 08:56:46,http://www.toutiao.com/a1716229829213195/
2,改个名字真难啊啊啊啊啊啊,印度，越南，马来西亚那些厂的东西坚决不买,2021-11-13 01:06:44,http://www.toutiao.com/a1716229829213195/
0,星空六,高档名车不能在国内建厂！不是厂家不愿意！是消费者不买单了！花大价钱买的就是纯进口！变成国产就掉价了！,2021-11-13 05:20:24,http://www.toutiao.com/a1716229829213195/
1,旅行作家麦哥,号称日本工匠精神的雷克萨斯，以后要变成印度工匠精神了[呆无辜][灵光一闪],2021-11-13 08:09:29,http://www.toutiao.com/a1716229829213195/
0,大漠之鹰778,徐工机械，三一重工刚宣布挖机全部使用进口发动机，不再使用国产发动机了。,2021-11-13 07:46:27,http://www.toutiao.com/a1716229829213195/
19,Atop123,投资环境到底是好还是不好？,2021-11-12 23:03:36,http://www.toutiao.com/a1716229829213195/
1,猫喵大帝国,国家不会再批新的燃油车项目了，受碳中和的影响，可能要禁止进口燃油车了，该有车企哭了，,2021-11-13 05:18:54,http://www.toutiao.com/a1716229829213195/
0,i眉眉so,特斯拉口碑惨了,2021-11-13 07:22:11,http://www.toutiao.com/a1716229829213195/
52,六皇山,事实胜于雄辩，质量没有別人的好，就要承认，那样才能进步。我的思想，还是买进口车，国产车我伤不起.买得起，修不起。,2021-11-13 02:12:44,http://www.toutiao.com/a1716229829213195/
0,树洞真空吸,只有特斯拉可以独资～看看一汽丰田什么的，买办一样,2021-11-13 02:42:17,http://www.toutiao.com/a1716229829213195/
0,panzerGREEN,也就德系和日系的进口车可以和国产比比了，国产越来越好,2021-11-13 07:59:33,http://www.toutiao.com/a1716229829213195/
0,中科吃鸡,我把华晨宝马扣掉不是因为他是国产，而是设计的位置不合适，很突兀,2021-11-13 01:00:51,http://www.toutiao.com/a1716229829213195/
1,hffl,比亚迪电动车比任何国家都好,2021-11-13 08:35:52,http://www.toutiao.com/a1716229829213195/
0,侃侃二哥,并不是国人的技术不行，并不是国产的东西不好，而是，国人在工作中“精业求精”的精神欠缺。比如一个打磨操作工，入职几天很有干劲，一段时间后慢慢偷懒降低要求了。,2021-11-13 07:43:14,http://www.toutiao.com/a1716229829213195/
1,两小出差,国产装配质量水平已经超过进口。,2021-11-13 06:41:54,http://www.toutiao.com/a1716229829213195/
1,忧子1314,我最喜欢的两大男神，黄景瑜和陈伟霆。我觉得他们染了头发也一样好看[呲牙],2021-11-12 23:03:30,http://www.toutiao.com/a7029627438833353248/
0,橘子今天不吃肉,染头发好看的只有李小璐姚笛张涵韵杨钰莹等甜美长相的,2021-11-13 21:12:53,http://www.toutiao.com/a7029627438833353248/
1,嬉戏谷虎,刘亦菲果然黑头发才是最美的，答应我，别再去染发了好吗？,2021-11-13 08:36:07,http://www.toutiao.com/a7029627438833353248/
0,小雨6959265026916,这还是要看个人，我黑色头发是真的普通，然后最近染了黄色，一下子就好看了，上个图,2021-11-13 01:01:56,http://www.toutiao.com/a7029627438833353248/
0,兮桓,期待杨洋的反派角色[呲牙],2021-11-14 15:19:42,http://www.toutiao.com/a7029627438833353248/
1,闺秘小店,关晓彤穿红裙好漂亮啊，刘亦菲染发之后像变了个人,2021-11-13 16:53:22,http://www.toutiao.com/a7029627438833353248/
1,惊扰月亮的宇航员,感觉杨洋染了头发还是很帅[灵光一闪],2021-11-13 09:06:33,http://www.toutiao.com/a7029627438833353248/
0,204706716,确实黑发更美呢，所以时尚不在发色，在造型[呲牙],2021-11-13 09:28:16,http://www.toutiao.com/a7029627438833353248/
1,华仔的晴晴,哇，刘亦菲的脸像雕刻的那般完美。还有杨洋，果然好看的人都是一样的好看[捂脸][捂脸,2021-11-13 09:43:45,http://www.toutiao.com/a7029627438833353248/
0,爱睡懒觉的笑笑,感觉中国人还是黑发好看，我现在年龄越大，越喜欢纯粹点的东西，素净的衣服黑头发，素颜[笑哭][笑哭],2021-11-13 07:51:46,http://www.toutiao.com/a7029627438833353248/
2,IM大陌,如果杨洋要是演一次反面角色，那真是绝了[灵光一闪],2021-11-14 17:47:09,http://www.toutiao.com/a7029627438833353248/
0,吖吖囡,橘子君，给你点赞完全是看在你夸了黄景瑜[大金牙],2021-11-15 18:19:14,http://www.toutiao.com/a7029627438833353248/
0,省钱金牛小天才,我也是染头发好难看，我发现五官轮廓立体的都不适合浅发色,2021-11-14 14:17:02,http://www.toutiao.com/a7029627438833353248/
0,请叫小高同学,我觉得都挺好看的[捂脸][捂脸][捂脸]果然明星不是盖的[捂脸],2021-11-13 15:46:04,http://www.toutiao.com/a7029627438833353248/
0,荣,可能是习惯了吧，总觉得黑色的头发比较顺眼的，彰显岀健康的发色。,2021-11-13 11:09:16,http://www.toutiao.com/a7029627438833353248/
0,假装起个名字,杨洋那个发色很适合和他,2021-11-14 09:04:12,http://www.toutiao.com/a7029627438833353248/
0,欧阳158651032,必须有任嘉伦啊，黑发惊艳可奶可盐，染色后…@*#,2021-11-14 08:31:32,http://www.toutiao.com/a7029627438833353248/
0,积极的小白兔白又白,还是黑头发好看，自然，一染头发就很普通了,2021-11-13 15:11:53,http://www.toutiao.com/a7029627438833353248/
0,梅子,从来没有get到过刘亦菲的美,2021-11-13 19:07:17,http://www.toutiao.com/a7029627438833353248/
1,鄙视小漂亮家的烂水果,刘亦菲不笑怎么都美～一笑就……[泪奔],2021-11-14 07:22:35,http://www.toutiao.com/a7029627438833353248/
0,心外无物F,他们做梦都想来我们中国建厂，只是目前限制了，听说限制外国车企进入文件明年到期，我们中国的这些车企躺着赚钱好日子快到头了,2021-11-13 08:13:47,http://www.toutiao.com/a1716229829213195/
0,有毒的咖啡熊,不过一直以来我们都有一种这样的思想：进口产品就是要比国产的要好，这句不错，现在也是,2021-11-13 07:26:54,http://www.toutiao.com/a1716229829213195/
0,破氿,现在也就德国日本在工艺上还可以吧，谁愿意娶我买东南亚和印度产的,2021-11-13 07:39:15,http://www.toutiao.com/a1716229829213195/
0,咸亨阿哥,个人觉得，进口的东西比国产的东西多了几道检验的程序，也正因为检验要求高，所以出口的产品要求也会更高。,2021-11-13 07:20:06,http://www.toutiao.com/a1716229829213195/
0,ZAZZY89,保时捷不管在哪个国家都属于高端品牌啊,2021-11-13 09:08:03,http://www.toutiao.com/a1716229829213195/
0,真诚青山9,新能源车是中国车企看到了希望,2021-11-13 08:13:17,http://www.toutiao.com/a1716229829213195/
0,泰山楼顶一枝花,中国人迷信进口。哪怕在印度生产的，都认为比较好[灵光一闪]。,2021-11-13 06:47:57,http://www.toutiao.com/a1716229829213195/
1,时光401612109299,标准不一样，坏在内一样的价你是买不到同种产品的，说白了就是生产管理欺骗自己人，一人两人三人一个个企业上千上万这么做那就是几亿人不会相信，几十亿不信的遭咧也是奸商，全民买单他赚钱了,2021-11-13 04:48:54,http://www.toutiao.com/a1716229829213195/
0,闲聊碎语,别的不用比，先比一比国产锯条和欧美日本的差距……,2021-11-13 09:05:47,http://www.toutiao.com/a1716229829213195/
0,百辟郁刃,这就是我不买保时捷的原因！,2021-11-13 07:40:44,http://www.toutiao.com/a1716229829213195/
0,国内知名鉴定师,不来其实也是好事。来了的合资。权利大了乱求来。坑了消费者也坑了保时捷。,2021-11-13 01:04:51,http://www.toutiao.com/a1716229829213195/
0,回頋过去,德国停供中国飞机发动机[捂脸],2021-11-13 08:22:14,http://www.toutiao.com/a1716229829213195/
0,秋天的童话488,我到香港旅游时，在商场专门找吉列刮胡刀。店员告诉我，吉列属国产不是进口货，香港没有卖的！[捂脸],2021-11-13 09:04:54,http://www.toutiao.com/a1716229829213195/
1,我欣詠恆,五菱宏光准备在华盛顿建厂,2021-11-13 09:06:29,http://www.toutiao.com/a1716229829213195/
1,魔法来自星星的我,现在很多配件都是国产，外国人都采购过去组装，做这行的人都明白！,2021-11-13 06:09:55,http://www.toutiao.com/a1716229829213195/
0,2021加油吧,一朝被蛇咬十年怕井绳，下一辆车还是不敢买纯国产车,2021-11-13 08:21:35,http://www.toutiao.com/a1716229829213195/
0,沉龙30608620,只要允许外资汽车厂独资建厂，他们都会在中国建厂的！！！！！！,2021-11-13 07:27:02,http://www.toutiao.com/a1716229829213195/
0,qzuser227403200,因为进口就是好货，出口转内销也是这样的道理,2021-11-13 08:26:40,http://www.toutiao.com/a1716229829213195/
2,大师scott北京,梅赛德斯奔驰，戴姆勒奔驰有区别。,2021-11-13 01:05:14,http://www.toutiao.com/a1716229829213195/
0,糯米丸子糯米,印度建厂生产的车可以用啊……,2021-11-13 07:23:44,http://www.toutiao.com/a1716229829213195/
0,续梦人26,是不是只有女生觉得刘亦菲惊为天人，而男人get不到啊？,2021-11-14 08:10:08,http://www.toutiao.com/a7029627438833353248/
0,飘摇Nlav,我也染了我要的不是这个色染差了，本来就黑现在更黑了脸[捂脸]，长大半年了黑头发长了一截出来了，不想染了本来头发少又掉现在还干像草一样[笑哭],2021-11-13 13:19:37,http://www.toutiao.com/a7029627438833353248/
0,妖妖零3k6P,我感觉陈伟霆那个也挺帅的呀也没有多差，最近在追他和杨幂的电视剧！！很好看,2021-11-14 08:28:33,http://www.toutiao.com/a7029627438833353248/
0,非凡豆浆R9,黄景瑜的头发染了没有特色不好看。,2021-11-13 06:22:31,http://www.toutiao.com/a7029627438833353248/
1,温柔饺子4g,长得好看的人，无论什么发色，什么造型，都是美的,2021-11-12 22:40:48,http://www.toutiao.com/a7029627438833353248/
0,船女小玲子,我就只适合黑的，我染了头发以后，大家都说没黑的显得清纯[吐血][吐血][吐血][吐血]又染回去了[流泪][捂脸],2021-11-14 11:18:27,http://www.toutiao.com/a7029627438833353248/
0,零零夏,我也喜欢黑色的头发[捂脸]，我天生头发就是棕黑色，可能是发质不好的原因,2021-11-12 23:43:02,http://www.toutiao.com/a7029627438833353248/
0,小咬咬滴,宋茜那个侧颜我以为是倪妮[流泪],2021-11-13 08:54:21,http://www.toutiao.com/a7029627438833353248/
3,狮子座9270909,杨洋的蓝发很好看，特别的洋气,2021-11-13 07:16:25,http://www.toutiao.com/a7029627438833353248/
1,李到现的迷妹,那杨洋左耳里面的造型你觉得痞帅吗,2021-11-12 22:41:14,http://www.toutiao.com/a7029627438833353248/
0,沐沐夏沐沐,我这个89年的老阿姨 真的真的最稀罕杨洋 [害羞][害羞][害羞][害羞][害羞][害羞][害羞],2021-11-13 22:51:46,http://www.toutiao.com/a7029627438833353248/
0,阿宝阿贝贝,刘亦菲好美啊！不愧是天仙姐姐,2021-11-16 12:38:16,http://www.toutiao.com/a7029627438833353248/
0,silence116302511,黄景瑜笑起来跟乔任梁有些像呢，都有小虎牙,2021-11-13 17:20:14,http://www.toutiao.com/a7029627438833353248/
0,xiatian1998,杨洋怎样都好看,2021-11-13 09:14:59,http://www.toutiao.com/a7029627438833353248/
0,小蛋壳x,可是这些人无论啥发型、啥发色都蛮帅啊，吊打一大片，只是跟原发色比起来，染发没原发色惊艳而已，不能说不适合,2021-11-13 12:23:38,http://www.toutiao.com/a7029627438833353248/
4,viho小亲亲,宋茜的粉色不差啊，她现在已经够瘦了。另外陈伟霆染蓝色我觉得很好看,2021-11-12 22:37:55,http://www.toutiao.com/a7029627438833353248/
0,贝塔ma,还是黑发好看，我也不喜欢染发,2021-11-13 07:04:25,http://www.toutiao.com/a7029627438833353248/
0,芝兰幽香,杨洋以前在军校的时候，经常会有人千里迢迢去一睹他的风采，太帅啦！他演的那个电视剧叫什么名字忘记了，若白演的真好,2021-11-14 01:09:43,http://www.toutiao.com/a7029627438833353248/
0,自由小羊13,事实证明还是黑头发好看，浅色好多人驾驭不了,2021-11-13 09:35:51,http://www.toutiao.com/a7029627438833353248/
1,立青宜,宋茜那個精修，好像把她修成動漫的人的感覺,2021-11-13 00:16:17,http://www.toutiao.com/a7029627438833353248/
0,沙场风云录,雷克萨斯去印度？完蛋了！看看印度航母的拖拉劲,2021-11-13 06:32:01,http://www.toutiao.com/a1716229829213195/
0,毕云滔69,然后 宝沃汽车 没人买了,2021-11-13 01:17:39,http://www.toutiao.com/a1716229829213195/
0,小丑皇子JP,下一台我在考虑买国产车,2021-11-13 08:36:01,http://www.toutiao.com/a1716229829213195/
0,莲城五湖四海一散人,禁止买特斯拉[捂脸],2021-11-13 07:56:30,http://www.toutiao.com/a1716229829213195/
0,不再浮躁内心强大,因为在这个他只能合资。不能自己建厂。,2021-11-13 07:36:53,http://www.toutiao.com/a1716229829213195/
1,雨路人,因为国内需要合资,2021-11-13 00:55:24,http://www.toutiao.com/a1716229829213195/
1,勇往直前的松鼠g,中国的饼那么大，我们肯定得拿点好处啊，特斯拉还是赚很多的。,2021-11-13 00:56:16,http://www.toutiao.com/a1716229829213195/
0,石狮罡少,保时捷是福斯旗下品牌,2021-11-13 08:38:10,http://www.toutiao.com/a1716229829213195/
0,列东街夫,但是特斯拉动到了国内不争气的这些二代车企的蛋糕硬生生的被打特办打走了,2021-11-13 01:51:43,http://www.toutiao.com/a1716229829213195/
0,HYZ一抹小绿,国产汽车以今非昔比， 我再换车一定是国产的红旗，立贴为证,2021-11-13 03:59:26,http://www.toutiao.com/a1716229829213195/
0,honeyme张,汽车，最终会和电器产品一样，会国产化,2021-11-13 06:46:31,http://www.toutiao.com/a1716229829213195/
0,风趣咖啡DT,合资车在中国生产，质量确实要差很多,2021-11-13 06:52:58,http://www.toutiao.com/a1716229829213195/
0,杰克嘴大,特斯拉比保时捷多[what][what][what],2021-11-13 08:33:17,http://www.toutiao.com/a1716229829213195/
0,心有所念168,在中国生产，是要合资公司分一半利润的,2021-11-13 07:36:27,http://www.toutiao.com/a1716229829213195/
1,如风45485061,崇洋在一段时间还会继续存在，等中国经济世界第一，国民找到民族自信，届时崇洋现象才会减少,2021-11-13 08:55:44,http://www.toutiao.com/a1716229829213195/
0,苍狼724,原产地德国，日本的卖，其他亚洲的不值这个钱！,2021-11-13 05:59:23,http://www.toutiao.com/a1716229829213195/
0,我说点正经的,和手机产业一样。随着民族自信提高，将来都是国产的天下。,2021-11-13 08:25:17,http://www.toutiao.com/a1716229829213195/
0,好时之夏,祝你愉快的购买国产车,2021-11-13 07:33:30,http://www.toutiao.com/a1716229829213195/
0,一个举子,我觉得是把双刃剑，国货也应自强，把产品质量提上去是唯一出路，就像华为，虽然贵，但是大家都认可,2021-11-13 06:22:43,http://www.toutiao.com/a1716229829213195/
4,本地可奈何,小米在美欧印卖了几亿台，在中国建厂,2021-11-12 23:25:25,http://www.toutiao.com/a1716229829213195/
0,开心的蜗牛121,陈伟霆那个形容你是认真的吗[捂脸][捂脸][捂脸],2021-11-13 22:57:51,http://www.toutiao.com/a7029627438833353248/
1,啊落的人生,刘亦菲太漂亮了,2021-11-13 08:45:21,http://www.toutiao.com/a7029627438833353248/
0,留香馥芮白,黑发都很有气质，染发后感觉low了[捂脸][捂脸][捂脸],2021-11-13 09:29:02,http://www.toutiao.com/a7029627438833353248/
2,嚣张先生,太克刘亦菲的颜了，完美的女人啊[玫瑰][玫瑰][玫瑰],2021-11-13 07:22:33,http://www.toutiao.com/a7029627438833353248/
0,小b崽儿,为什么？我也是深色头发比较好看，浅色就特别丑，但是rose浅色的就超级好看，为什么呢,2021-11-13 20:43:08,http://www.toutiao.com/a7029627438833353248/
0,把夏天一口吃掉,中国温婉大气的长相还是黑发最适合,2021-11-13 09:17:22,http://www.toutiao.com/a7029627438833353248/
0,贝尔,杨洋是真的好帅[比心][比心][比心],2021-11-13 17:05:07,http://www.toutiao.com/a7029627438833353248/
0,多肉不担心,什么肤色配什么发色，果然老天爷的审美才是最好的,2021-11-13 06:56:10,http://www.toutiao.com/a7029627438833353248/
0,爽朗的圆滚滚,杨洋的还是好看的呀,2021-11-13 18:49:43,http://www.toutiao.com/a7029627438833353248/
2,潇潇立正,为啥我觉得美女啥发色都好看,2021-11-12 22:18:00,http://www.toutiao.com/a7029627438833353248/
1,小小晓晓嘉,感觉中国人还是黑发好看[笑哭][笑哭],2021-11-13 11:46:26,http://www.toutiao.com/a7029627438833353248/
0,慢曼的爱,压根也是个腹黑的长相,2021-11-15 14:29:20,http://www.toutiao.com/a7029627438833353248/
0,一群小动物,刘亦菲演北极银狐的那个电影，真的太好看了，捡破烂都好看😄,2021-11-13 20:49:56,http://www.toutiao.com/a7029627438833353248/
0,李二狗大小姐,刘亦菲我你不说我根本没认出来啊，我心中女神啊，怎么说变就变了[抠鼻],2021-11-14 09:27:15,http://www.toutiao.com/a7029627438833353248/
1,高冷小猫Td,怎么看，仙女都是最美。,2021-11-13 14:59:47,http://www.toutiao.com/a7029627438833353248/
2,佩佩懒猪,刘亦菲长的干净纯美,2021-11-13 06:00:48,http://www.toutiao.com/a7029627438833353248/
0,你是我的掌上明猪啊,杨洋还是很帅的[呲牙],2021-11-13 08:26:22,http://www.toutiao.com/a7029627438833353248/
1,夜雨丁香900,父母给的，当然是天然的黑头发好看。,2021-11-13 17:07:48,http://www.toutiao.com/a7029627438833353248/
0,一不小心61782867,喜欢刘亦菲和陈伟霆,2021-11-15 09:28:04,http://www.toutiao.com/a7029627438833353248/
0,碧迈8603,还是黑发好看，其他颜色能不能驾驭要看人,2021-11-13 14:09:22,http://www.toutiao.com/a7029627438833353248/
1,累不不不,支持国产车,2021-11-13 08:42:33,http://www.toutiao.com/a1716229829213195/
1,亲切雪碧j4,这个不怪国人，因为我们都拿好东西出口！次点的留给自己使用！,2021-11-13 04:36:50,http://www.toutiao.com/a1716229829213195/
1,听雨25,主要是所在国的生产标准，或者生产方执行的产品标准，我国的一些标准为了满足企业和人民需要定的太低了,2021-11-13 08:11:39,http://www.toutiao.com/a1716229829213195/
0,清风小卷卷,保时捷千万别国产，不然我要失业了[皱眉],2021-11-13 07:41:08,http://www.toutiao.com/a1716229829213195/
2,浪伙儿,德国车烧机油通病,2021-11-12 23:22:59,http://www.toutiao.com/a1716229829213195/
0,Start2015,"嗯！路虎猎豹厂在印度，然后五折虎七折豹！
投机取巧未必能行！[笑哭]",2021-11-13 08:49:08,http://www.toutiao.com/a1716229829213195/
0,慢妮,可是我看马路上的五菱宏光很少呀！！！,2021-11-13 08:24:20,http://www.toutiao.com/a1716229829213195/
0,马1冬梅,奔驰s也到印度投产了,2021-11-13 08:41:14,http://www.toutiao.com/a1716229829213195/
1,Dicker2,他们是害怕我们盗取他们的技术！曾经在德国车企工作过,2021-11-13 08:43:49,http://www.toutiao.com/a1716229829213195/
0,洒脱艺术家rY,去年全天？[酷拽],2021-11-13 01:19:09,http://www.toutiao.com/a1716229829213195/
0,网猫观点,美国人一年消费多少牛仔裤，不都是在中国建厂,2021-11-13 04:21:38,http://www.toutiao.com/a1716229829213195/
1,伽蓝江湖,保时捷 法拉利 玛莎拉蒂 这三是不是一个级别？,2021-11-13 07:19:25,http://www.toutiao.com/a1716229829213195/
0,yingzi0113,双十一原来在买车呀，我还是在买纸巾,2021-11-13 05:28:12,http://www.toutiao.com/a1716229829213195/
0,BF8250,告诉大家一个公开秘密，保时捷和大众车，配件是一样的。,2021-11-13 08:50:44,http://www.toutiao.com/a1716229829213195/
1,浪花歌唱,印度产车臭大街，如路虎等。,2021-11-13 02:12:31,http://www.toutiao.com/a1716229829213195/
0,張家港顾桂明,28年前，花108块买的上海红星电熨斗厂生产的电饭锅，现在还坚守岗位上班，质量呒没闲话讲。,2021-11-13 08:57:50,http://www.toutiao.com/a1716229829213195/
0,爱猫的老鼠3,进口也要看产地的，德国进口不能和印度越南斯里兰卡之类画等号。工业强汽车产业就强这是基本常识。国产车这几年快递发展进步赶超，但不能只是山寨弄个壳子强是肯定不行的，那个保时泰就狠恶心,2021-11-13 01:16:58,http://www.toutiao.com/a1716229829213195/
0,大树74218643,感觉我买的广汽埃安比特斯垃好太多,2021-11-13 08:12:36,http://www.toutiao.com/a1716229829213195/
0,自强不息云朵S,产品质量还是有一定的差距。,2021-11-13 06:05:41,http://www.toutiao.com/a1716229829213195/
0,多力安,深圳的某品牌电动车几乎囊括所有路面营运，的士，大巴，泥头车，网约车[呲牙],2021-11-13 07:40:48,http://www.toutiao.com/a1716229829213195/
0,心小羡慕,还是黑发好看啊,2021-11-13 17:48:00,http://www.toutiao.com/a7029627438833353248/
1,那年烟花特别灿烂,因为嫦娥七仙女王母娘娘都不是金毛，仙女人设都是黑发[偷笑],2021-11-13 01:35:19,http://www.toutiao.com/a7029627438833353248/
1,Z逐梦未醒M,还是杨洋帅，蓝发也养眼,2021-11-13 14:35:59,http://www.toutiao.com/a7029627438833353248/
0,寳藍海的橙子曜,头发太重要了，羡慕黑发头发又多的[大笑][大笑],2021-11-13 13:04:47,http://www.toutiao.com/a7029627438833353248/
0,全职妈妈很开心,这张好惊艳[大笑][大笑],2021-11-13 07:18:45,http://www.toutiao.com/a7029627438833353248/
0,随机生成用户名,黄景瑜的长相太对我的味了。我喜欢的男人长相，很社会主义一身正气的感觉。,2021-11-13 09:15:21,http://www.toutiao.com/a7029627438833353248/
0,恒啊,他们黑发好看是因为有妆，素颜也会显年龄,2021-11-14 22:00:39,http://www.toutiao.com/a7029627438833353248/
0,日久见人心YY,还有任嘉伦也是，黑发好看，但是他自己好像很喜欢染发,2021-11-13 08:08:08,http://www.toutiao.com/a7029627438833353248/
0,风筝44919,还是喜欢黑色头发。,2021-11-12 23:45:50,http://www.toutiao.com/a7029627438833353248/
2,樱桃16702388,杨洋的侧颜太帅了,2021-11-12 21:53:09,http://www.toutiao.com/a7029627438833353248/
0,半张脸0717,这说明人要是长的好，什么发型发色都能轻松hold[捂脸],2021-11-13 13:02:26,http://www.toutiao.com/a7029627438833353248/
0,我星号你星号B,华夏民族进化了几千年头发还是黑色是有原因的，别的色不适合我们的五官,2021-11-13 17:47:01,http://www.toutiao.com/a7029627438833353248/
2,娟105362281,刘亦菲就是适合黑发！中国美,2021-11-12 22:24:09,http://www.toutiao.com/a7029627438833353248/
0,浅食梦想家,你的文笔很幽默[比心]比明星发色好看[灵光一闪],2021-11-13 17:13:33,http://www.toutiao.com/a7029627438833353248/
0,南汐笙,洋洋，绝绝子，太喜欢了，哪个颜色都好看！[爱慕][爱慕][爱慕],2021-11-13 15:01:42,http://www.toutiao.com/a7029627438833353248/
0,永远都是可爱的人,所以为啥要染五颜六色的头发？剧里也不合适啊,2021-11-13 20:11:38,http://www.toutiao.com/a7029627438833353248/
0,静候那佳音,啊啊啊啊啊啊啊啊啊杨洋的蓝发帅炸了！！！！！！,2021-11-13 03:03:10,http://www.toutiao.com/a7029627438833353248/
0,HAdo,还真是，黑发是好看,2021-11-13 10:02:26,http://www.toutiao.com/a7029627438833353248/
0,茜茜文0615,这样一说，真的觉得黑发真好看[鼓掌][鼓掌]好帅好帅,2021-11-12 23:56:37,http://www.toutiao.com/a7029627438833353248/
0,吾爱唯尔,杨洋的蓝发好有动漫的感觉[马思纯的微笑],2021-11-13 10:08:56,http://www.toutiao.com/a7029627438833353248/
0,小意思管够,老子支持国产,2021-11-13 06:07:56,http://www.toutiao.com/a1716229829213195/
0,明天的战斗,就是一个原则，不能在中国生产，如果一旦贴上中国制造的标签就瞬间不香啦,2021-11-13 05:11:17,http://www.toutiao.com/a1716229829213195/
0,会爬的山,没钱的买韩系[捂脸],2021-11-13 08:38:14,http://www.toutiao.com/a1716229829213195/
0,东风187069655,不是一直以来，确实人家那车造得好,2021-11-13 08:05:19,http://www.toutiao.com/a1716229829213195/
0,小吏人生2018,因为在中国必须要合资！,2021-11-13 00:37:06,http://www.toutiao.com/a1716229829213195/
0,吃匹,主要是要合资，外资分钱💰少了，特斯拉与通用吃的五饱六饱……,2021-11-13 03:21:10,http://www.toutiao.com/a1716229829213195/
0,翟江华,先弄清吉列是哪国的牌子，它是刀片刮胡子。美国的。小家电中国飞科已不错了。,2021-11-13 08:42:39,http://www.toutiao.com/a1716229829213195/
0,挖鼻孔的平头哥,保时捷也就911 怕美是精髓。其他都是挣钱的工具。要买保时捷就买这两个。不过要超级有钱，尽量选配的多一点。,2021-11-13 08:09:16,http://www.toutiao.com/a1716229829213195/
0,金陵散人,国产轮胎怎样？希望说说。,2021-11-13 07:27:02,http://www.toutiao.com/a1716229829213195/
0,云帆二,说真的就是还不够有钱，买个车售后是指望不上的，就是一锤子买卖。所以买好就成关键,2021-11-13 05:25:37,http://www.toutiao.com/a1716229829213195/
0,冰青之梦,支持国货，国货当自强！,2021-11-13 01:23:44,http://www.toutiao.com/a1716229829213195/
0,肆情纵意,家用汽油车我预计不出30年，全世界要减少7成以上,2021-11-13 08:09:27,http://www.toutiao.com/a1716229829213195/
0,Canon8090,相比前两家特斯拉算良心价了,2021-11-13 02:04:16,http://www.toutiao.com/a1716229829213195/
0,糊涂了半夏（信）,进口，打小就是留在了心里的高大上，国人心态,2021-11-13 08:29:01,http://www.toutiao.com/a1716229829213195/
0,派克峰正春,建厂是一回事，锅在合资,2021-11-13 00:47:35,http://www.toutiao.com/a1716229829213195/
1,哈密欧,1，核心技术不能外流，养肥了国内的竞争对手。2，保持品控,2021-11-13 08:45:05,http://www.toutiao.com/a1716229829213195/
0,此生不换彡,以后有钱也坚决不买这几个品牌,2021-11-13 06:01:36,http://www.toutiao.com/a1716229829213195/
0,不七肥又,我觉得保时捷还是有良心的，起码没有欺负过我们群人,2021-11-13 02:08:39,http://www.toutiao.com/a1716229829213195/
0,青松压不弯,下一部车就买红旗。,2021-11-13 07:52:51,http://www.toutiao.com/a1716229829213195/
0,沙漠里的流沙河,主要是我们没有给他们独资的问题,2021-11-13 00:35:02,http://www.toutiao.com/a1716229829213195/
0,没用完过一支口红,说到底黑色头发还是最适合亚洲人的，其他颜色年轻时候换换风格好玩，年纪上来了还是黑色偏深咖最好看！,2021-11-13 08:28:03,http://www.toutiao.com/a7029627438833353248/
0,外星人Sugar,刘亦菲一般人而已，刘诗诗气质都好过她，就是之前捧的太高,2021-11-13 15:47:37,http://www.toutiao.com/a7029627438833353248/
0,鱼芽芽,哈哈哈哈哈陈伟霆那个笑死我了,2021-11-13 09:10:52,http://www.toutiao.com/a7029627438833353248/
4,芸9188565266799,还是黑发好，顺眼！演员如果不是角色需要，最好还是本色！,2021-11-12 21:49:17,http://www.toutiao.com/a7029627438833353248/
0,初一十五,突然感觉还是黑色好看，真的没必要瞎折腾。,2021-11-13 16:25:39,http://www.toutiao.com/a7029627438833353248/
3,有趣的风声5m,刘亦菲真的太杀我了[泣不成声]不愧是天仙攻,2021-11-12 23:56:52,http://www.toutiao.com/a7029627438833353248/
1,爱在北方静荷轩,有时候待在造型舒适圈，也不错,2021-11-13 06:44:40,http://www.toutiao.com/a7029627438833353248/
0,小春日和99,创造刘亦菲的不是女娲 而是刘亦菲妈妈 她妈妈也是绝色[泪奔][泪奔],2021-11-14 08:59:07,http://www.toutiao.com/a7029627438833353248/
0,豁达阳光lo,感觉中国人还是黑色头发好看，我也要赶紧染回去,2021-11-13 11:16:49,http://www.toutiao.com/a7029627438833353248/
